Site ID,Site Name,Area,Regional,Emin40 (kWh),Emax (kWh),Kota / Kabupaten
CMS435,DSNPATROLLUMBUNGTBG,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
KNG175,DSPANYOSONGAN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG276,ASTANACIGEDANGLURAGUNGCMI,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
BDG256,JATIHANDAP,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG TIMUR
BDK584,KARANGPAMULANG,Area 2,R04_Jawa Barat,308.0,5544.0,BANDUNG TIMUR
BDK482,JLCICABE,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG TIMUR
BDX001,JLPASIRIMPUNDMT,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG TIMUR
TSK615,KPCIGANTANG,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK759,PASIRBOKOR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK849,CIEUNTEUNGGEDEDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK653,JLPERBU,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK652,KELLINGGAJAYA,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK600,JLGADOG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK651,JLTRSNSUAKA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK756,JLIRHJUANDATASIK,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK721,BOJONGSARITSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK757,KPSUKAGENAH,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK162,KARIKIL,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK450,CILEMBANG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK446,CIKURUBUKTSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK477,JLRYSINGAPARNA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
CMS364,DSNSUKAMAJU,Area 2,R04_Jawa Barat,528.0,9504.0,CIAMIS
TSK835,KPTOBLONGANDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK856,KPSALAKKASOTBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
BDS062,KPSEKETESPONG,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDS127,BLOKCIMILIR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS170,RANCAMALANG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS493,CICUKANGMEKAR,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDG456,DSNANJUNG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS210,MEKARBAKTIBDG,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDS204,TMNKOPOINDAH,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS473,TMNKOPOINDAH3,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDG941,DSRAHAYU,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS565,DSMEKARRAHAYU,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
GRT590,RANCABOLANGKARANGWANGIDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
CRB676,SENAPANCANG,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
CRB537,DSPAMEKANG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB896,DSPAMENGKANGTBG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
TSK040,RELOCGNGSINPAYPTL,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
BDS834,NAGREKSTASIUNPTL,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG390,CAGAKNAGREG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG520,GNGLEUTIK,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
TSK047,RELOCSTOTSKBRIGIFBMS,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK459,ANGGALASAN,Area 2,R04_Jawa Barat,528.0,9504.0,TASIKMALAYA
TSK458,WANGUNWATI,Area 2,R04_Jawa Barat,528.0,9504.0,TASIKMALAYA
TSK457,CIDADALI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK460,JLKUBANG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK466,BJNGRENCONG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK472,CIKAWUNGGDG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK474,PANCARGATUN,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK476,CIUMBENG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK483,PANGLAYUNGAN,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK465,KPMADUR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK504,KPSUKAMENAK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK497,PASIRHUNI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK493,KPCIBURIAL,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
CJR722,CIBURIALSUKAMULYANARINGGULDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR721,CIAWITALIMEKARSARICJRDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR698,KPSUKAMULYAMARGASARI-TBG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR709,CIGARUWANGUNJAYANARINGGULSTP,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
TSK822,KPSINGKIR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK946,PASIRHUNISINDANGSARIDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
BDB269,JLRANCABOGOCIMAREMEDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB386,CIHAMBULU,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB572,KPBANKONG,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
CRB958,JLHULUBANTENGDMTMG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
BDS844,KPNAGROGMANDALAHAJI-TBG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS024,PASIRMUNCANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDS780,BOPANGAUBANPACETTBG,Area 2,R04_Jawa Barat,220.0,3960.0,SUMEDANG
CJR562,DSSUKANAGALIH,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
CJR543,KPKENANGAN,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
CJR566,MAKOBRIMOBCPNS,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
TSK863,DSCILAMPUNGHILIRTBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
BDB070,DSCIKAMELANG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB231,SIRNASARICIBURUY,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB242,KPPOSKULONDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB277,KOTABARUPUTRACMI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
TSK864,DSNNAGONGTBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
BDB114,CISEREHCITATAH,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB024,CADASGROWONG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG844,KPCIPONDOH,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB013,CIBACANGKDL,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG691,CIBACANGKLR,Area 2,R04_Jawa Barat,528.0,9504.0,SOREANG
BDB012,JLRAYAORION,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB012,JLRAYAORION,Area 2,R04_Jawa Barat,424.0,7632.0,Cianjur
BDG107,BUMIPRHYNG,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
BDB188,TIPARBARAT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB157,TATACANDRARESMI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB080,RAYACIBURUY,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG797,JAYAMEKAR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG924,KPCIHALIWUNG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG279,GNGBENTAR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG279,GNGBENTAR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG279,GNGBENTAR,Area 2,R04_Jawa Barat,88.0,1584.0,SOREANG
BDG279,GNGBENTAR,Area 2,R04_Jawa Barat,88.0,1584.0,SOREANG
BDG281,GUNUNGBENTAR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB297,CIPADAJALURKAIDMTMG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG225,BCAPDLARANG,Area 2,R04_Jawa Barat,920.0,16560.0,SOREANG
BDB194,JLRAYAKBP,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB203,ASRAMAKOMPITANK,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDB207,JLRYPADALARANG307,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
SUB677,KPPRATAMACIPALIKM112DMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB665,STASIUNPEGADENBARUTBG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
TSK930,KPPUTERANTBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK812,KPCISEMATBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK561,PAGEURAGEUNG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK463,GURANTENG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT539,BABAKANKIARAKARANGSARIDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT591,PONDOKSALUYUJAYAMEKARGRTDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
CRB799,BLOKTANJUNG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
SUB723,MULYASARIPAMANUKANSUBDMT,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG
SUB636,KPSUKAMAHIDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB658,BOBONGASPAMANUKANTBG,Area 2,R04_Jawa Barat,220.0,3960.0,SUBANG
SMD150,KPCIGARGADONG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD189,CIPTASARI,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD239,DSNCIJERUK,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
GRT175,CISADAAN,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
CMS539,PUHUNSAGALAHERANGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK022,MEKARSARIPANCATENGAHDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
BDG794,GNGMALABAR,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDS025,CIKOLOTOK,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG813,MALABARPTP8,Area 2,R04_Jawa Barat,920.0,16560.0,SUMEDANG
BDG922,KPSIDAMUKTI,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDS801,BANJARSARIPANGALENGANTBG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG940,KPMULYANA,Area 2,R04_Jawa Barat,528.0,9504.0,SUMEDANG
BDG642,KERTAMANAH,Area 2,R04_Jawa Barat,528.0,9504.0,SUMEDANG
BDS415,DSPANGALENGAN,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
CMS255,PASIRKORED,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS339,KELWONOHARJO,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CRB829,KALIBRINGIN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB574,PANGENAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB678,DSBENDUNGAN,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
CRB489,GETRAKMOYAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CMS417,DSNWARUDOYONGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS478,DSNSINDANGHURIPDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
BDK562,JLSUKAMAJUBDG,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG TIMUR
BDK716,JLPANGHEGAR,Area 2,R04_Jawa Barat,308.0,5544.0,BANDUNG TIMUR
BDK793,PANGARITAN,Area 2,R04_Jawa Barat,308.0,5544.0,BANDUNG TIMUR
BDG682,CIPADUNGKLN,Area 2,R04_Jawa Barat,528.0,9504.0,BANDUNG TIMUR
MJL204,KARYAMUKTIMJL,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL199,BLOKJAMPANG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL192,JATIPAMOR,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL147,SUMIAJI,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
PAN015,SUKAMANAHBOJONGPARIGITBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
CMS371,DSNPASIRKIARADMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
BDB282,KPCIWANGUNDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB171,BBKNLEMBURTNGH,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDB149,KPNYINGKIR,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDB202,KPCICARITA,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDB191,JLPASIRSERET,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDB187,GUNUNGMASIGIT,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDB183,JLKEBONHIU,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB123,CIHANJUANGRAHAYU,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDB145,CISASAWI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
TSK992,SITUPARUNGPOTENGTSKTBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK552,CIBUNGUR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
CJR700,KPCIBEREUMKERTAJAYATANGGEUNGLSP,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG553,SKMULYAPASEH,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG942,DARAWATI,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDS280,SINDANGPOJOK,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD179,DSNSIDARAJA,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD306,DSNBIHBUL,Area 2,R04_Jawa Barat,308.0,5544.0,SUMEDANG
KNG165,DSCIMARA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
BDS666,JLRAYACIWIDEY18,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDS568,DSMEKARMAJU,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDS785,BOTENJOLAYAPASIRJAMBUDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BJR064,DSMULYASARIBJR,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
BJR042,LEMBURBALONG,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
BJR027,DSBINANGUN,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
BJR071,DSNCIKABUYUTAN,Area 2,R04_Jawa Barat,308.0,5544.0,CIAMIS
BJR030,TOSINBANJAR,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
BJR053,CIKABUYUTANTMR,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
SUB720,TANJUNGRASAKIDULSUBCMI,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG
IND168,SUKRA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND145,KARANGANYAR,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND306,LAWANGSEKETENG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND310,BLOKSUKAWERATBG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND315,BLOKPILANGSARITBG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB772,BLOKKRASAG,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
CRB907,BLOKTUMANINADMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB806,KARANGMALACRB,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB662,BLOKPASARLAMA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB805,DSGOMBANG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB916,BLOKPEKULENDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB577,DSCEMPAKA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
SPR014,CIPATUJAHCIPATUJAHEMA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
SPR016,SUKASUKURMANGUNREJAEMA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
SUB712,CIMANGLIDKASOMALANGTBG,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG
BDB347,KCTAMANJAYAGUNUNGHALUTBG,Area 2,R04_Jawa Barat,424.0,7632.0,CIANJUR
PAN007,PERMANENISASICMBMENARALAUTPST,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
IND152,SUKAPERNA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
TSK167,PURBARATU,Area 2,R04_Jawa Barat,528.0,9504.0,TASIKMALAYA
TSK674,DSPURBASARI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK527,SINGKUP,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
SUB522,KPWARUNGASEM,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB578,KPKALIPACEPARAPATANKIN,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG
SUB638,JLRAYAPURWADADIDMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB569,DSNKALIANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BJR045,DSNHAURMUKTI,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
SUB540,KPKALENTAMBO,Area 2,R04_Jawa Barat,264.0,4752.0,SUBANG
SUB648,DSMEKARJATISUBSTP,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB402,CIGUGURKALER,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB441,PATIMBAN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SPR001,CILOLOHANTANJUNGJAYAGHN,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
CMS529,BLOKCITAPAKKUDATJSARI-TBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
CMS525,KPSINDANGJAYATJSARI-TBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK862,KPCIBEREKAHDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK510,KPTEJAMAYA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK501,DAWAGUNG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK597,KARANGMULYATSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK555,DSMANGUNSARI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
CJR719,CIBENDACIKAROYACJRCMI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG793,RANCABALI,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
BDG636,BBKANCUKUP,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG631,CIPELAH,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS417,SITUPATENGAN,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS215,DSPANUNDAAN,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG892,KAWAHPUTIH,Area 2,R04_Jawa Barat,528.0,9504.0,SOREANG
BDS429,SITUPATENGGANG,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDG490,BJNGPEUNDEUY,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SUB498,CIGANGSING,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDG709,BABAKANASTRA,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDS439,JLDESACITARIK,Area 2,R04_Jawa Barat,308.0,5544.0,SUMEDANG
BDG855,JLMAJAHLEGA,Area 2,R04_Jawa Barat,528.0,9504.0,BANDUNG TIMUR
BDG897,RANCALOA,Area 2,R04_Jawa Barat,308.0,5544.0,BANDUNG TIMUR
CMS016,BENDASARISADANANYACMSTBG,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
BDK700,JLKADIPATENRAYA,Area 2,R04_Jawa Barat,308.0,5544.0,BANDUNG TIMUR
BDS199,KPSADANGSARI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
KNG021,CIPAKEMMALEBERKNGTBG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
BDS342,KPBATURENGAT,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG BARAT
CJR738,SUKAMEKARSUKANAGARADMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIANJUR
CJR741,KARANGHARJAPAGELARANDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIANJUR
CJR750,MAYAKSARINEGLASARIDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIANJUR
BDS519,TRSNBOJONGSOANG,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDK953,JLALAMRAYA,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
BDG971,LENGKONGBDG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDK805,RESTAREA147CILEUNYI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
SPR008,RANCAPAKUPADAKEMBANGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMS493,LINGKUNGANKARANGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
BDK111,TMPCIKUTRA,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG BARAT
GRT307,BBKNCIPONDOK,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
BDG995,CIJAPATI,Area 2,R04_Jawa Barat,308.0,5544.0,SUMEDANG
BDS072,JATIENDAHBDG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
CMI132,JLMUKODAR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMI088,KAMARUNG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
TSK948,BOANCOLCINEAMTBG,Area 2,R04_Jawa Barat,264.0,4752.0,TASIKMALAYA
SUB610,DSNCIJOGETDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB659,BOCIMAYASARICIPEUNDEUYDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB486,CIPEUNDEUYSUB,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB007,KPCIJAWA,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
CRB983,CIPANASDUKUHPUNTANGCRBGTI,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND346,BORANCAMULYAGABUSWETANEBT,Area 2,R04_Jawa Barat,264.0,4752.0,CIREBON
IND371,BLOKPLASAHGANTARDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB605,DSDOMPIYANGKLN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CJR572,PANCURANLUHUR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR685,MEKARGALIHCIKALONGCJREBT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CRB910,BLOKKERTAYASADMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND213,PILANGSARIIND,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND387,KPJANGGLENGSUKALILA-PTL,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND154,JATISAWIT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
MJL287,JLHAJIGOPURMW,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB853,MSJDATTAQWACRBDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND364,BLKARANGMALANGDSSUKASLAMET-PTL,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND141,PRAPATNKROYA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
BDB172,CIHIDEUNGGUDANG,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDB275,MARIBAYABNWANGITBGMW,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB241,PATROLPALINTANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB104,PAMECELAN,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDK099,JLBANTENGBDG,Area 2,R04_Jawa Barat,424.0,7632.0,BANDUNG TIMUR
BDG353,WANGISAGARA,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
MJL115,MALOMPONG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
BDG801,CIKANDE,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
TSK902,KPWARUNGPETETBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
IND280,JLBABARLAYAR,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CJR335,AGRABINTACJ,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
CJR697,JATISARISINDANGBARANGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR716,GIRIMUKTISINDANGBARANGCJRTBG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR388,CIRAKSA,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
