Site ID,Site Name,Month,Site Tipe,Daya Master,KWH,RRC Average,User Active Average,Payload,Cost,Total Down,Total RRU
GRT259,KPCIPARAYGRT,Februari,TP Postpaid,10600,1548,358,29,17683,2393453,0,3
GRT258,WARUNGCAGAK,Februari,TP Postpaid,10600,1831,418,30,21249,2829532,0,6
GRT266,KPMANCAGAHAR,Februari,TP Postpaid,10600,2216,365,42,16741,3425712,496,6
GRT404,KELPAMINGGIR,Februari,TP Postpaid,7700,5543,260,28,15269,8578530,0,9
GRT425,JLBARATHAYUDHA,Februari,TP Postpaid,7700,1645,488,31,19898,2542889,0,9
GRT423,KPPANAWUAN,Februari,TP Postpaid,10600,1704,254,20,11545,2634093,74,9
GRT430,DSPASAWAHAN,Februari,TP Postpaid,7700,2047,596,50,21017,3164312,0,10
GRT445,TMNMONUMENSILIWANGIDMT,Februari,TP Postpaid,7700,1890,790,59,22843,2921617,0,6
GRT383,KPCITAHAP,Februari,TP Postpaid,10600,1611,273,20,14755,2490810,0,3
GRT381,PASIRSEMOJA,Februari,TP Postpaid,10600,1859,637,41,27163,2874160,53,9
GRT362,KPSAMPIREUNDMT,Februari,TP Postpaid,10600,2015,383,32,22034,3113825,0,6
GRT376,CIMANGANTEN,Februari,TP Postpaid,10600,1705,432,35,24049,2634881,0,10
GRT372,LENGKOPBOJONG,Februari,TP Postpaid,10600,2178,352,29,17497,3368037,0,7
GRT394,RANCABOGOGRT,Februari,TP Postpaid,7700,2301,947,75,35015,3556953,148,10
GRT169,KOTAWETAN,Februari,TP Postpaid,10600,1632,330,31,15280,2522561,0,9
GRT373,WARUNGKALER,Februari,TP Postpaid,10600,1855,380,34,20695,2867792,0,6
GRT400,KPMEKARASIH,Februari,TP Postpaid,10600,2305,319,24,16274,3563136,21,6
GRT361,CIPANASGRT,Februari,TP Postpaid,10600,1416,429,28,16241,2189249,0,7
GRT356,CIMANUK,Februari,TP Postpaid,10600,2095,2341,401,33286,3238635,85,10
GRT353,KELREGOL,Februari,TP Postpaid,10600,1828,375,29,17611,2826393,0,9
GRT352,JLMANDALAGIRI,Februari,TP Postpaid,10600,1618,724,56,27877,2500564,0,11
GRT351,TARAGONGKDL,Februari,TP Postpaid,10600,1579,497,58,17839,2441930,0,8
GRT346,DSKARYAMEKAR,Februari,TP Postpaid,10600,2094,424,39,24422,3236533,0,7
GRT345,BLOKCOWAL,Februari,TP Postpaid,10600,1994,469,52,22769,3082738,0,7
GRT344,KPCIJELER,Februari,TP Postpaid,10600,1990,297,27,15825,3076478,0,6
GRT395,JLSTASIUNWANARAJA,Februari,TP Postpaid,7700,1513,706,62,37012,2338839,37,9
GRT343,JLGUNTURSARI,Februari,TP Postpaid,10600,1488,439,22,19110,2300163,0,3
GRT350,KPCIATUL,Februari,TP Postpaid,10600,2382,265,22,14914,3682582,0,9
GRT378,CIGARUNGSANG,Februari,TP Postpaid,10600,2160,365,30,18260,3338341,0,5
GRT253,DSCINTAKARYA,Februari,TP Postpaid,10600,1770,376,32,17247,2734957,0,5
GRT205,HAURPANGGONG,Februari,TP Postpaid,10600,2424,873,51,34127,3746394,21,11
GRT279,JLCILEDUKGRT,Februari,TP Postpaid,10600,1630,327,20,16640,2518851,0,3
GRT300,DSKARANGMULYA,Februari,TP Postpaid,10600,1595,424,49,14995,2464531,85,9
GRT294,CIBITUNGKULON,Februari,TP Postpaid,10600,1890,291,35,15486,2921214,0,7
GRT284,PANJIWANGI,Februari,TP Postpaid,10600,2266,673,95,29892,3502539,0,10
GRT282,PANANJUNG,Februari,TP Postpaid,10600,2025,924,99,35365,3129686,0,10
GRT340,KPLADEURA,Februari,TP Postpaid,10600,1816,232,31,13465,2806515,0,9
GRT247,KPGUNUNG,Februari,TP Postpaid,10600,2039,269,35,12886,3152146,772,7
GRT245,KPJANGKURANG,Februari,TP Postpaid,10600,1577,247,20,14144,2438205,0,9
GRT255,KPPENGGILINGAN,Februari,TP Postpaid,10600,1875,251,28,14837,2898244,0,6
GRT243,KPCIPEPE,Februari,TP Postpaid,10600,2327,430,34,24340,3595923,0,6
GRT241,HARAPANBARU,Februari,TP Postpaid,10600,1670,457,26,22736,2582431,0,3
GRT226,INTANGRT,Februari,TP Postpaid,10600,2030,815,53,26888,3138265,0,6
GRT264,KPLENGKONG,Februari,TP Postpaid,10600,2190,580,48,28538,3385675,84,7
GRT277,DSGODOG,Februari,TP Postpaid,10600,2174,612,58,29342,3360942,0,10
GRT276,KPDANGDEUR,Februari,TP Postpaid,10600,1522,387,27,21064,2352520,0,5
GRT275,JAYAWARASTARAGONG,Februari,TP Postpaid,10600,1789,306,25,15551,2766168,291,3
GRT270,PANGKALANGRT,Februari,TP Postpaid,10600,1531,278,26,13478,2365660,0,6
GRT332,CARINGINCMH,Februari,TP Postpaid,10600,2554,600,95,25595,3946594,0,7
GRT249,KPDATARJUMAER,Februari,TP Postpaid,10600,2260,376,42,17324,3493465,476,6
GRT316,KPCEMPAKA,Februari,TP Postpaid,10600,1840,350,34,20401,2842934,0,3
GRT244,BBKNMUNAWAR,Februari,TP Postpaid,10600,2150,647,48,31894,3323192,0,7
GRT280,JLKARACAK,Februari,TP Postpaid,10600,1465,270,19,11411,2264377,0,9
GRT278,SINDANGLAYAGRT,Februari,TP Postpaid,10600,1756,312,30,17087,2714012,0,6
GRT223,DSNCISANGKAL,Februari,TP Postpaid,10600,1990,420,59,16960,3076339,1553,7
GRT202,OTTISTAGRT,Februari,TP Postpaid,10600,1892,665,60,25545,2923921,0,10
GRT196,PATARUMANGRT,Februari,TP Postpaid,10600,2184,602,55,27403,3375132,0,10
GRT170,DSJAYARAGA,Februari,TP Postpaid,10600,2085,515,35,21240,3221894,0,9
GRT484,KELMUARASANDINGDMT,Februari,TP Postpaid,10600,1312,230,18,11930,2028390,74,8
GRT526,KPCIPEUYEUMDMT,Februari,TP Postpaid,10600,1670,335,26,19200,2580453,0,6
GRT499,BOSINARJAYABUNGBULANGTBG,Februari,TP Postpaid,5500,1929,339,43,16328,2270433,330,7
GRT457,DSJATIMULYADMTMW,Februari,TP Postpaid,10600,2179,627,61,29858,3368408,0,10
GRT459,CIBULUHBARUKURAYDMT,Februari,TP Postpaid,10600,1750,301,24,14589,2703872,26,9
GRT461,CIBUNARHILIR,Februari,TP Postpaid,10600,1510,470,55,20668,2334913,0,8
GRT464,KPCIKUJANGDMTMW,Februari,TP Postpaid,10600,1614,274,23,13117,2496096,240,9
GRT451,JLPANDAYDMT,Februari,TP Postpaid,7700,1259,290,25,14422,1946198,182,6
GRT489,TMPTENJOLAYADMT,Februari,TP Postpaid,10600,1565,369,36,12510,2420228,0,9
GRT465,KPCIHEULEUTDMTMW,Februari,TP Postpaid,10600,2009,563,38,25942,3076531,0,7
GRT490,TRSNPAHLAWANGRTDMT,Februari,TP Postpaid,10600,2022,903,65,30167,3125203,148,10
GRT500,BOCIKARANGCISEWUKIN,Februari,TP Postpaid,5500,2050,400,42,16331,2412850,565,7
GRT479,KPLOJIGARUTDMT,Februari,TP Postpaid,10600,1623,326,16,17565,2509684,53,9
GRT477,GRTSUKAKARYADMT,Februari,TP Postpaid,10600,1517,318,19,14500,2343601,74,9
GRT463,KPPOGORDMTMW,Februari,TP Postpaid,10600,1595,290,32,13886,2465520,0,9
GRT508,BOPANYINDANGANPAKENJENGDMT,Februari,TP Postpaid,5500,2276,719,77,34250,3517920,1189,7
GRT510,BOJATISARICISOMPETDMT,Februari,TP Postpaid,6600,2321,615,89,29099,3587900,1229,7
GRT513,BOSUKAMULYASINGAJAYADMT,Februari,TP Postpaid,5500,2461,845,123,42893,3804363,114,7
GRT514,BOTANGGULUNKADUNGORAI4TE,Februari,TP Postpaid,7700,2310,410,41,23917,2693460,0,7
GRT516,BOLINGGAMUKTISUCINARAJADMT,Februari,TP Postpaid,6600,1570,117,11,5459,2427076,0,9
GRT454,KPBBKNCISERODMT,Februari,TP Postpaid,10600,2289,620,71,27951,3537584,0,10
GRT523,KPCIPEUJEUHDMT,Februari,TP Postpaid,10600,1678,403,50,20855,2594319,0,9
GRT521,PSRMALANGBONGDMT,Februari,TP Postpaid,10600,1786,523,37,24915,2761299,0,9
GRT524,BLOKCITANGTUSTP,Februari,TP Postpaid,10600,1370,262,19,14843,2117121,28,3
GRT534,PUNCAKDARAJATDMT,Februari,TP Postpaid,10600,2187,394,50,17275,3379956,0,9
GRT535,DSPELITAASIHDMT,Februari,TP Postpaid,10600,2107,570,58,26600,3257711,0,7
GRT536,KPCIGADOGGRTDMT,Februari,TP Postpaid,10600,1547,268,28,12724,2390609,0,9
GRT210,PASIRKIAMIS,Februari,TP Postpaid,10600,2587,447,74,24773,3999431,62,11
GRT224,DSTOMBLONG,Februari,TP Postpaid,10600,2081,462,50,23700,3216514,1337,7
GRT184,BLOKKACAPI,Februari,TP Postpaid,10600,2490,870,150,30919,3848063,565,8
GRT192,KPPAMENDONG,Februari,TP Postpaid,10600,1862,781,68,27002,2879477,0,10
GRT176,CIKANDANG,Februari,TP Postpaid,10600,2498,604,54,29621,3860414,26,10
GRT174,JAYAWARAS,Februari,TP Postpaid,10600,1722,458,34,21700,2661887,0,3
GRT172,CISARUAGRT,Februari,TP Postpaid,10600,1672,101,11,4529,2584116,0,6
GRT203,KPPAMOYANAN,Februari,TP Postpaid,10600,2147,518,60,28084,3318849,276,9
GRT214,TENJONAGARA,Februari,TP Postpaid,10600,2611,577,65,27742,4037025,37,6
GRT468,KPMANISIDMT,Februari,TP Postpaid,10600,139265,456,28,21598,3274510,0,9
KNG103,RAYAHANTARA,Februari,TP Postpaid,10600,2417,400,41,15719,3840324,0,13
KNG134,BABAKANREUMA,Februari,TP Postpaid,10600,1631,274,23,13473,2592778,0,9
KNG132,BLOKCIBANGKA,Februari,TP Postpaid,10600,1632,229,24,10608,2592413,0,6
KNG107,GETASAN,Februari,TP Postpaid,10600,1342,532,36,14981,2132253,608,9
KNG101,BLKPEJATEN,Februari,TP Postpaid,10600,2052,526,42,26336,3261915,74,9
MJL172,SADAWANGILNDH,Februari,TP Postpaid,10600,1494,195,17,10128,2330943,202,9
KNG104,BUNIGEULIS,Februari,TP Postpaid,10600,1678,208,16,10719,2666946,0,9
MJL277,KPRANCABOLANGDMT,Februari,TP Postpaid,10600,1489,368,32,15610,2321878,202,8
MJL227,DSBUAHKAPAS,Februari,TP Postpaid,7700,1414,395,32,13366,2206230,0,5
MJL279,BLOKKADAWUNGDMT,Februari,TP Postpaid,10600,1486,335,29,14655,2319085,241,8
MJL174,JLJATIROKEMJL,Februari,TP Postpaid,7700,1540,395,20,17063,2402825,0,9
MJL185,BLOKCAPGAWE,Februari,TP Postpaid,10600,1813,459,39,22127,2828780,0,9
MJL182,DSMANDAPA,Februari,TP Postpaid,10600,2103,657,52,26878,3280948,0,7
MJL180,DSLEWILAJA,Februari,TP Postpaid,10600,1962,380,42,13519,3060903,0,9
MJL296,BOMAJASARILIGUNGTBG,Februari,TP Postpaid,6600,1996,344,27,17379,3114763,102,6
MJL317,CIPALIKM162DMT,Februari,TP Postpaid,10600,2464,703,96,25928,3843739,0,6
MJL291,BOSUKAMENAKBANTARUJEGTBG,Februari,TP Postpaid,5500,1805,500,49,23828,2144340,282,7
MJL290,BOCIMANGGUHILIRBANTARUJEGTBG,Februari,TP Postpaid,5500,2060,430,45,15265,2447280,0,7
MJL268,DSCICENANGDMT,Februari,TP Postpaid,10600,6052,646,46,15921,1824540,125,10
MJL269,KPKAWAODMT,Februari,TP Postpaid,10600,1898,491,44,23639,2960936,92,10
MJL170,BLOKKAMIS,Februari,TP Postpaid,10600,2026,495,35,24563,3160776,0,6
MJL178,KPCIRANCA,Februari,TP Postpaid,10600,1786,238,14,12633,2788057,0,6
MJL194,LINGKSANGRAJA,Februari,TP Postpaid,10600,1385,382,19,19608,2161825,0,3
MJL191,KOMPTPKJOMBOL,Februari,TP Postpaid,10600,1756,470,45,24347,2739626,0,9
MJL205,DSPARUNGJAYA,Februari,TP Postpaid,10600,1932,336,24,16069,3014593,0,9
KNG135,DSSEMBAWA,Februari,TP Postpaid,10600,2280,476,87,24538,3623355,0,11
MJL316,CIPALIKM172CMI,Februari,TP Postpaid,10600,2186,515,64,21116,3410935,0,6
MJL190,DSRANCAPUTAT,Februari,TP Postpaid,10600,2498,904,73,41743,3898147,0,8
MJL169,DSANDIRMJL,Februari,TP Postpaid,10600,1384,519,43,17006,2160826,234,5
MJL177,SINARJATI,Februari,TP Postpaid,10600,1606,292,25,14941,2506381,0,10
MJL202,DSSAGARA,Februari,TP Postpaid,10600,1799,321,23,16931,2806936,79,10
MJL224,MAJALENGKAKLN,Februari,TP Postpaid,10600,2493,853,74,39607,3889378,0,11
MJL005,CISOKACIKIJINGMJLTBG,Februari,TP Postpaid,10600,1799,467,42,20500,2807451,0,7
KNG054,LINGGAINDAHCILIMUSDMT,Februari,TP Postpaid,10600,2160,475,35,25071,3432543,0,6
KNG049,DSPUNCAKCIGUGURKNGGMT,Februari,TP Postpaid,10600,1997,250,21,12387,3173748,0,9
KNG148,PASAPEN,Februari,TP Postpaid,10600,2207,712,49,29361,4328024,0,9
KNG173,DSNBOJONGKNG,Februari,TP Postpaid,10600,1762,523,38,23424,4189196,350,6
MJL318,CIPALI KM166DMT,Februari,TP Postpaid,10600,2209,724,43,21648,3446728,70,7
KNG263,KPPATALANGANPANCALANGPTL,Februari,TP Postpaid,10600,2126,269,25,14564,3379228,682,6
MJL320,WANAJAYAKASOKANDELTBG,Februari,TP Postpaid,10600,2490,624,66,28278,3884479,0,7
KNG155,DSNPAHING,Februari,TP Postpaid,10600,122036,334,22,6671,2180802,0,9
MJL330,PANDANGANPADAHERANGMJLDMT,Februari,TP Postpaid,10600,2071,443,52,17209,3231722,0,6
MJL332,E_MJL332M41_DSNKARYALAKSANABATUJAYA-DMT,Februari,TP Postpaid,10600,1548,257,23,9641,2415057,0,6
KNG273,CITUNDUNCIWARUDMT,Februari,TP Postpaid,10600,1954,685,101,20348,3105365,508,6
KNG226,RAYABEBEKDMT,Februari,TP Postpaid,10600,1577,339,19,17276,2507504,74,9
KNG214,KNG214MW1_DSNPUHUNDMT,Februari,TP Postpaid,10600,1800,480,31,20210,2861046,0,7
KNG222,BLOKTANGKILTBG,Februari,TP Postpaid,10600,1833,539,28,23997,2912265,74,10
KNG210,DSNKALIWONDMT,Februari,TP Postpaid,10600,1662,492,30,25901,2641503,0,9
KNG241,DSTIMBANGANTBG,Februari,TP Postpaid,10600,1807,433,43,18804,2871344,74,9
KNG232,DESAPAKEMBANGANTBG,Februari,TP Postpaid,10600,1590,217,16,11438,2527734,0,9
KNG154,MANDIRANCANCILIMUS,Februari,TP Postpaid,10600,1540,438,34,13882,2447751,74,9
KNG138,DSNCISANTANA,Februari,TP Postpaid,10600,1505,406,47,12619,2392178,51,6
KNG160,KELWINDUHERANG,Februari,TP Postpaid,10600,1666,373,29,17737,3593008,0,10
KNG164,CIRACAS,Februari,TP Postpaid,10600,2291,736,44,34613,3640185,0,7
KNG140,GIBUKCIGADUNG,Februari,TP Postpaid,10600,2609,586,51,24148,4145318,46,9
IND156,BULAK,Februari,TP Postpaid,10600,2101,572,39,29153,3277625,0,7
IND175,HAURKOLOT,Februari,TP Postpaid,10600,2321,1030,104,41609,3622415,31,10
IND157,SALAMMULYA,Februari,TP Postpaid,10600,1801,138,10,6120,2810026,139,6
IND171,PLANGBBSAN,Februari,TP Postpaid,10600,2084,317,19,15257,3251490,0,6
IND158,JUNTIKEBON,Februari,TP Postpaid,10600,1544,125,6,5036,2409862,0,6
IND187,DSLOMBAN,Februari,TP Postpaid,10600,1377,277,18,14286,2149327,0,6
IND172,TENAJAR,Februari,TP Postpaid,10600,2046,323,31,13384,3192247,205,9
IND153,KARANGSONG,Februari,TP Postpaid,10600,2349,374,27,15206,3666102,0,10
IND138,KARANGKERTA,Februari,TP Postpaid,10600,1497,93,9,3182,2943715,22,6
IND148,GENDEREH,Februari,TP Postpaid,6600,2286,395,54,20931,3567243,0,7
IND178,DSSINGAJAYA,Februari,TP Postpaid,10600,1792,392,24,20104,2794641,0,6
IND186,CIKEDUNGIND,Februari,TP Postpaid,10600,1660,254,18,13946,2590276,0,9
IND174,KEDOKAN,Februari,TP Postpaid,10600,1964,379,26,20467,3064757,0,6
IND179,PERTAMINABUMIPUTRA,Februari,TP Postpaid,7700,1921,398,36,23030,2998476,0,10
IND176,PENGANJA,Februari,TP Postpaid,10600,1682,342,28,15161,2623635,0,8
IND183,RAWADALEM,Februari,TP Postpaid,10600,1882,406,31,18648,2935674,0,6
IND180,PANYINDANGANWTN,Februari,TP Postpaid,10600,1693,294,19,14299,2641111,0,6
IND309,DSTOTORANDMT,Februari,TP Postpaid,10600,2578,495,35,21427,4022422,231,9
IND194,DSTEGALURUNG,Februari,TP Postpaid,10600,1679,401,21,20328,2619454,0,6
MJL237,JLKADIPATENBBKN,Februari,TP Postpaid,7700,1774,456,54,15929,2767930,106,9
IND295,KARTINIGANGELANG,Februari,TP Postpaid,7700,1550,413,19,19722,2419395,0,6
IND304,BLOKALENSAWAHTBG,Februari,TP Postpaid,10600,1466,244,15,13436,2285976,0,6
IND301,KARANGTUMARITIS,Februari,TP Postpaid,7700,1681,473,42,25524,9031715,0,7
IND300,KPBUGIS,Februari,TP Postpaid,7700,1014,349,33,16997,1582120,93,8
IND308,BLOKPANGPANGDMTMW,Februari,TP Postpaid,10600,1461,340,22,16652,2278471,0,5
IND064,BUGELIND,Februari,TP Postpaid,16500,1888,474,30,24342,2946332,0,6
IND079,KAWEDANAAN,Februari,TP Postpaid,10600,2033,756,62,28749,3171995,425,7
MJL068,CIBEURIH,Februari,TP Postpaid,10600,2176,537,52,24474,3394708,0,7
MJL136,DSBABAKAN,Februari,TP Postpaid,10600,2092,672,81,11888,3264784,106,6
MJL135,JLPESANTREN,Februari,TP Postpaid,10600,8369,595,83,26778,2956926,0,12
MJL132,DSKARANGASEM,Februari,TP Postpaid,10600,2133,408,35,24789,3328255,0,6
MJL130,SUKARAJAKLN,Februari,TP Postpaid,10600,2323,774,81,36906,3624458,0,7
MJL085,KENCANAWETAN,Februari,TP Postpaid,10600,1669,369,32,17120,2602805,0,10
MJL265,RANJIKULONDMT,Februari,TP Postpaid,10600,1789,485,42,25481,2790600,0,10
MJL261,PSRCIBOLERANG,Februari,TP Postpaid,10600,2073,789,72,30526,3234203,92,10
MJL161,SUTAWANGI,Februari,TP Postpaid,10600,1826,617,38,26872,2849470,92,6
MJL229,TOLLGATESUMBERJAYA,Februari,TP Postpaid,7700,2136,630,63,22668,3332749,0,10
MJL254,BLOKJUMAT,Februari,TP Postpaid,10600,1891,586,54,33390,2950482,70,10
MJL067,BLOKSAPTU,Februari,TP Postpaid,10600,2396,635,52,30521,3739123,0,7
MJL082,LINGGAWANGI,Februari,TP Postpaid,10600,2129,404,60,17394,3321687,0,10
MJL081,RAYAKUMBUNG,Februari,TP Postpaid,10600,1858,287,22,14236,2899430,0,6
MJL075,MEKARSARIMJL,Februari,TP Postpaid,10600,1941,382,62,17016,3029229,30,10
MJL073,PATUANAN,Februari,TP Postpaid,10600,2114,388,35,21393,3299610,0,6
MJL066,CIKADUMJL,Februari,TP Postpaid,10600,2288,493,67,20465,3569288,269,10
MJL064,CIKIDANG,Februari,TP Postpaid,10600,1409,422,37,16997,2198507,184,9
IND139,DSTANJAKAN,Februari,TP Postpaid,10600,1538,163,10,7040,2400001,0,9
IND140,CIPAAT,Februari,TP Postpaid,10600,1405,190,12,8530,2193202,0,6
MJL107,CISAHANG,Februari,TP Postpaid,10600,1719,425,45,14102,2681709,106,9
MJL153,ASEMNUNGGAL,Februari,TP Postpaid,10600,1787,410,69,11001,2788260,106,10
MJL149,DSJATISURA,Februari,TP Postpaid,10600,2418,750,89,38858,3772654,0,7
MJL143,DSCIBOGOR,Februari,TP Postpaid,10600,2117,425,48,16385,3057751,0,7
MJL142,GENTENGMJL,Februari,TP Postpaid,10600,2155,509,47,25387,3362207,70,10
MJL121,SEIMPEUREUM,Februari,TP Postpaid,10600,2104,663,71,32371,3283383,0,10
MJL110,MJLENGKAWTAN,Februari,TP Postpaid,10600,2198,542,50,29110,3429393,0,7
MJL112,PASIRIPIS,Februari,TP Postpaid,10600,1311,199,26,9476,2045849,0,9
MJL122,PADAREK,Februari,TP Postpaid,10600,2222,679,78,27453,3467199,80,7
MJL120,BANJARANMJL,Februari,TP Postpaid,10600,1901,595,59,22183,2966521,0,9
MJL118,BRAWIJAYA,Februari,TP Postpaid,10600,2355,1030,93,44549,3674933,0,10
MJL128,KUTAMANGGU,Februari,TP Postpaid,10600,1593,399,33,19887,2485255,0,8
MJL111,KERTASARIMJL,Februari,TP Postpaid,10600,1931,715,86,20659,3012925,126,6
MJL123,JLSITIARMILAH,Februari,TP Postpaid,10600,2488,1042,81,26700,3882560,0,9
MJL189,KARANGSAMBUNG,Februari,TP Postpaid,10600,1742,444,32,23054,2717439,0,6
CRB875,DSKARANGMEKARDMT,Februari,TP Postpaid,10600,1730,515,39,27953,2699012,526,7
CRB679,DUSUNSATU,Februari,TP Postpaid,10600,2163,427,40,19705,3374456,526,9
CJR435,MALEBERCJR,Februari,TP Postpaid,10600,2015,379,32,25388,3202925,0,10
CJR553,JLARIAWIRATANUDATAR,Februari,TP Postpaid,10600,2072,494,48,29752,3293523,0,10
CJR437,JLCAGARALAM,Februari,TP Postpaid,10600,2055,362,20,18415,3264839,0,7
CJR551,DSBOJONGCJR,Februari,TP Postpaid,10600,2144,539,61,24110,3407800,0,11
CRB724,DSKADUNGJAYA,Februari,TP Postpaid,7700,1929,478,29,13568,3065652,0,9
CRB514,PEKLIWONAN,Februari,TP Postpaid,10600,2024,413,31,22124,3158825,208,6
CRB721,BLOKKEBONBELIK,Februari,TP Postpaid,7700,2042,600,49,25760,3185148,0,10
CRB638,PILANGTONGGO,Februari,TP Postpaid,7700,1571,430,34,25996,2450679,44,4
CRB639,KISEKKEDUNGJAYA,Februari,TP Postpaid,10600,1879,994,127,36732,2933272,44,11
CRB760,KPBARUCRB,Februari,TP Postpaid,7700,1316,268,17,14619,2053199,44,8
IND279,BLOKBANGONG,Februari,TP Postpaid,10600,1345,338,50,20350,2098572,0,10
IND236,BLOKBRANGKAL,Februari,TP Postpaid,10600,332,365,34,17395,661557,0,6
GRT384,SUKASIRNAGRT,Februari,TP Postpaid,10600,2439,541,49,31334,3769566,85,8
GRT519,BOJANGKURANGLELESDMT,Februari,TP Postpaid,5500,1650,219,13,11461,2550633,0,6
IND170,TGLARANGAN,Februari,TP Postpaid,10600,1558,221,15,10874,2430598,539,6
IND169,JLKPGTEMPEL,Februari,TP Postpaid,10600,1504,151,9,6487,2346125,478,9
IND188,DSNUNUK,Februari,TP Postpaid,10600,1696,109,6,5211,2646259,478,6
CJR616,BOWANASARIAGRABINTAIBS,Februari,TP Postpaid,10600,1935,331,50,15132,3075203,700,6
CJR706,KPCIBANGSASKMULYA-TBG,Februari,TP Postpaid,10600,1699,220,27,10319,2700111,812,6
CRB587,LEUWIDINGDING,Februari,TP Postpaid,10600,2392,696,81,37285,3731743,0,7
CRB527,JLKESUNEAN,Februari,TP Postpaid,10600,1760,616,38,32562,2796860,44,6
BDB189,KPBARULAKSANA,Februari,TP Postpaid,10600,2404,779,72,40136,3716204,0,11
BDB161,KPBATUREOG,Februari,TP Postpaid,7700,1529,183,11,6319,2363572,0,10
BDB199,RMWINDYPOINT,Februari,TP Postpaid,10600,1510,231,23,12083,2334526,0,9
BDG115,KAYUAMBON,Februari,TP Postpaid,10600,2806,675,57,34532,4337272,0,9
BDB150,ZORAFM,Februari,TP Postpaid,10600,2206,611,54,22335,3410099,0,6
BDB245,NYALINDUNGLEMBANGDMT,Februari,TP Postpaid,10600,1537,322,20,19627,2375939,0,5
BDB101,KAYUMANIS,Februari,TP Postpaid,10600,1461,298,20,15519,2259090,0,7
BDG811,KPBONGKAR,Februari,TP Postpaid,10600,1676,262,22,14738,2589449,0,6
BDB244,KPCILUMBER,Februari,TP Postpaid,10600,1840,811,68,26597,2844681,0,10
BDB090,KPBBKNBANDUNG,Februari,TP Postpaid,10600,2280,407,38,19384,3523872,0,9
BDB085,JLBARULAKSANA,Februari,TP Postpaid,7700,2180,655,50,25917,3369907,0,6
BDB091,FLOATINGMARKET,Februari,TP Postpaid,10600,2313,814,53,19032,3574714,0,11
BDG677,CIJAGRA,Februari,TP Postpaid,10600,1639,795,44,23796,2557074,0,8
BDG215,BURANGRANG,Februari,TP Postpaid,10600,2346,955,62,34454,3661312,0,5
BDK573,MELONGKALER,Februari,TP Postpaid,10600,1461,275,17,14873,2280249,0,8
BDG867,JLPEJUANG45,Februari,TP Postpaid,10600,1900,1048,71,28351,2965367,0,8
BDK771,KANTORPKKJABAR,Februari,TP Postpaid,10600,1593,394,32,20199,2485520,0,8
BDG666,JLCERMAI,Februari,TP Postpaid,10600,1533,644,39,24131,2391903,0,9
BDK786,JLKARAPITAN,Februari,TP Postpaid,10600,2009,539,37,27482,3134594,0,11
IND353,BOCEMPEHLELEAI4TE,Februari,TP Postpaid,6600,873,174,10,8128,1363213,539,6
IND271,LARANGANPNTURA,Februari,TP Postpaid,10600,1714,331,20,14672,2674641,539,9
IND133,KPLANGUT,Februari,TP Postpaid,10600,2049,356,24,16779,3197302,539,8
CRB888,BLOKTAJUNGKARYADMT,Februari,TP Postpaid,10600,1706,445,40,27804,2661519,401,9
MJL335,NUNUKMAJAMJLTBG,Februari,TP Postpaid,10600,1568,282,26,12998,2445904,0,9
MJL183,PASUKANSINDANGKASIH,Februari,TP Postpaid,10600,1880,474,38,22753,2932523,0,7
MJL179,BLOKMEKARMULYA,Februari,TP Postpaid,10600,1886,441,46,19195,2943788,0,9
BDS412,DSMOJOKERTO,Februari,TP Postpaid,10600,2024,637,45,20211,3099211,0,9
BDS422,DSPADAMULYA,Februari,TP Postpaid,10600,2523,934,117,35004,3864213,0,9
BDS517,KPCIHANEUT,Februari,TP Postpaid,10600,2264,814,61,30183,3467876,0,7
MJL156,CIBODASMAJALENGKA,Februari,TP Postpaid,10600,2365,486,62,19362,3690708,0,7
BDG562,PADAULUN,Februari,TP Postpaid,10600,2185,428,40,19346,3345549,300,6
BDS248,KPCIHAEUH,Februari,TP Postpaid,10600,2028,567,40,20956,3106516,0,7
BDS474,RAYASUKAMANAHMJLY,Februari,TP Postpaid,10600,2063,586,49,27166,3160573,0,9
BDS548,KPPASRIWANGI,Februari,TP Postpaid,10600,1894,483,42,23149,2900590,1169,9
BDS593,LASWIWARUSATANGKAL,Februari,TP Postpaid,10600,1499,331,23,13768,2295496,0,3
BDS615,CANGKUANGKPBIRU,Februari,TP Postpaid,6600,1986,527,42,19992,3040681,0,10
MJL168,SINDANGKERTA,Februari,TP Postpaid,10600,2198,593,58,24254,3428784,0,6
BDG742,RANCAWALI,Februari,TP Postpaid,10600,2237,860,80,34579,3426651,0,9
BDS444,KPBALEKAMBANG,Februari,TP Postpaid,10600,1502,495,51,16692,2299569,0,3
MJL276,KELSINDANGKASIHDMT,Februari,TP Postpaid,10600,68974,682,59,32388,3511136,0,10
MJL187,DSCIKASARUNG,Februari,TP Postpaid,10600,1489,368,28,14267,2323345,38,8
MJL234,JLKHABDULHALIM,Februari,TP Postpaid,10600,1777,540,37,26918,2772439,0,8
CRB683,DSPASURUAN,Februari,TP Postpaid,10600,2353,487,49,23671,3672266,125,7
CRB979,KLIWONSILIHASIHPABEDILANPTL,Februari,TP Postpaid,10600,1782,407,30,19216,2780193,0,7
SUB473,KARANGHEGAR,Februari,TP Postpaid,10600,1646,241,28,12438,2615599,254,9
SUB417,DSSALAMJAYA,Februari,TP Postpaid,10600,2790,574,55,35628,4432863,103,7
