Site ID,Site Name,Month,Site Tipe,Daya Master,KWH,RRC Average,User Active Average,Payload,Cost,Total RRU
CRB814,KEJAWANAN,Januari,TP Postpaid,10600,1404,519,31,22895,2129777,7
CRB680,GASIDOLA,Januari,TP Postpaid,5500,1547,464,34,16485,1786785,6
CRB972,RELOCPELABUHANCRBTBG,Januari,TP Postpaid,10600,2245,1112,75,31646,3405929,5
CRB737,KERATONCIREBON,Januari,TP Postpaid,10600,7599,493,29,25555,11537189,9
BDG148,BLOKARENG,Januari,TP Postpaid,10600,2536,453,46,21304,3919666,12
BDG916,PNORAMALMBNG,Januari,TP Postpaid,10600,2065,541,40,26814,3191704,6
BDB097,BLOKSINDANGWANGI,Januari,TP Postpaid,10600,1388,257,20,10587,2145611,3
BDB254,KPSUKARASADMTMW,Januari,TP Postpaid,10600,2267,550,45,33455,3504858,7
BDB280,KPCIPUTRIDMT,Januari,TP Postpaid,10600,1660,297,19,16598,2565133,6
BDB082,DSCIKAHURIPAN,Januari,TP Postpaid,10600,1820,322,25,20918,2813316,9
BDG347,PAMECALAN,Januari,TP Postpaid,10600,2448,878,67,35275,3784205,12
BDB079,ARENGHILIR,Januari,TP Postpaid,10600,1657,365,38,20980,2560310,7
BDB073,POJOKGIRANG,Januari,TP Postpaid,10600,1883,278,25,16266,2910997,6
BDK970,MELONGKIDUL,Januari,TP Postpaid,10600,1640,416,21,18713,2511466,8
TSK882,KPCIKELENGDMT,Januari,TP Postpaid,10600,2037,652,68,30587,3236837,10
TSK803,KPCITEREWES,Januari,TP Postpaid,7700,2034,474,68,22848,3232372,10
TSK854,KPKALIEUNGDMT,Januari,TP Postpaid,10600,1555,379,32,19443,2470126,9
SUB043,GUNUNGSARIPAGADENDMT,Januari,TP Postpaid,10600,2015,507,40,29394,3202194,7
SUB038,KEDIRIBINONGTBG,Januari,TP Postpaid,10600,1391,252,22,11798,2210536,3
SUB508,DSLANGUNSARI,Januari,TP Postpaid,10600,1669,179,22,8753,2652373,9
SUB520,TANJUNGKRAJAN,Januari,TP Postpaid,10600,1703,256,18,15912,4459688,6
SUB527,CIATER2,Januari,TP Postpaid,10600,23878,707,58,30014,5323550,7
SUB523,SUKAMULYASUB,Januari,TP Postpaid,10600,2441,513,36,29393,3878179,7
SUB521,WANAKERTASUB,Januari,TP Postpaid,10600,1206,543,49,21383,4334589,9
SUB562,DSNMARGAHAYUTMR,Januari,TP Postpaid,10600,1672,400,38,25771,2657092,8
SUB580,DSCIASEMBARUDMT,Januari,TP Postpaid,10600,2268,508,29,31359,3604508,7
SUB613,KPBATOKDMT,Januari,TP Postpaid,10600,1580,431,37,21043,2510682,5
SUB656,BODUKUHCIASEMTBG,Januari,TP Postpaid,6600,1708,168,12,7534,2714604,6
SUB649,DSNSIMPARTBGMW,Januari,TP Postpaid,10600,2102,318,21,17907,3340801,6
IND272,DSPAMAYAHAN,Januari,TP Postpaid,10600,1894,480,39,19188,2901127,9
SUB683,KPSITURAJACINANGSIDMTMT1,Januari,TP Postpaid,10600,2214,799,79,45680,3517723,7
IND202,DSMUNTUR,Januari,TP Postpaid,10600,2267,617,51,23793,3472042,10
IND167,TEGALTAMAN,Januari,TP Postpaid,10600,2301,595,51,24836,3523098,7
CRB796,KELPANGGANGSARI,Januari,TP Postpaid,10600,1369,96,7,5056,2137251,9
CRB528,KALIRAHAYU,Januari,TP Postpaid,10600,2408,384,35,22340,3755709,6
CMS288,KARANGPANINGGAL,Januari,TP Postpaid,10600,1872,351,48,18538,2974974,6
CMS574,BANTARSARIAWILUARDMT,Januari,TP Postpaid,10600,2118,622,46,23841,3365974,7
CMS536,DSNCIKUPALUMBUNG-TBG,Januari,TP Postpaid,10600,1833,309,33,16424,2913282,6
CMS435,DSNPATROLLUMBUNGTBG,Januari,TP Postpaid,10600,1710,375,26,19217,2717576,9
KNG276,ASTANACIGEDANGLURAGUNGCMI,Januari,TP Postpaid,10600,1495,179,14,7326,4467988,6
BDG256,JATIHANDAP,Januari,TP Postpaid,10600,2228,692,52,40579,3411920,8
BDX001,JLPASIRIMPUNDMT,Januari,TP Postpaid,10600,1640,414,31,21416,2511635,6
TSK615,KPCIGANTANG,Januari,TP Postpaid,7700,1460,257,26,13555,2320188,5
TSK759,PASIRBOKOR,Januari,TP Postpaid,10600,2256,507,36,29943,3586057,10
TSK653,JLPERBU,Januari,TP Postpaid,10600,1517,354,33,21225,2411740,8
TSK600,JLGADOG,Januari,TP Postpaid,10600,2109,247,23,14766,3351670,8
TSK756,JLIRHJUANDATASIK,Januari,TP Postpaid,7700,1941,607,39,31401,3084579,10
TSK757,KPSUKAGENAH,Januari,TP Postpaid,10600,1665,271,18,15680,2645969,9
TSK162,KARIKIL,Januari,TP Postpaid,16500,2197,548,55,26541,3490278,7
TSK450,CILEMBANG,Januari,TP Postpaid,10600,1923,731,71,25514,3055259,9
CMS364,DSNSUKAMAJU,Januari,TP Postpaid,10600,1594,360,30,16370,2533137,9
TSK856,KPSALAKKASOTBG,Januari,TP Postpaid,10600,1873,707,96,25464,2975562,9
BDS062,KPSEKETESPONG,Januari,TP Postpaid,10600,1521,360,28,15826,2329232,9
BDS127,BLOKCIMILIR,Januari,TP Postpaid,10600,2131,531,65,32816,3263758,7
BDS170,RANCAMALANG,Januari,TP Postpaid,10600,1600,275,21,13635,2449477,9
BDS210,MEKARBAKTIBDG,Januari,TP Postpaid,10600,1672,303,23,18634,3735252,6
BDS204,TMNKOPOINDAH,Januari,TP Postpaid,10600,1910,527,43,21080,2925552,9
BDS473,TMNKOPOINDAH3,Januari,TP Postpaid,10600,2017,617,55,28780,3088798,10
BDG941,DSRAHAYU,Januari,TP Postpaid,10600,2113,662,52,33563,4826674,10
BDS565,DSMEKARRAHAYU,Januari,TP Postpaid,10600,1395,639,54,27648,3291557,10
CRB676,SENAPANCANG,Januari,TP Postpaid,10600,2139,357,26,17724,3337899,6
CRB537,DSPAMEKANG,Januari,TP Postpaid,10600,376779,578,65,25694,661557,12
BDG390,CAGAKNAGREG,Januari,TP Postpaid,10600,1895,482,32,21494,2901295,6
TSK047,RELOCSTOTSKBRIGIFBMS,Januari,TP Postpaid,10600,1616,792,66,25295,2567654,8
TSK458,WANGUNWATI,Januari,TP Postpaid,10600,2363,454,69,19469,3756099,10
TSK460,JLKUBANG,Januari,TP Postpaid,10600,309343,723,64,29468,3797910,8
TSK466,BJNGRENCONG,Januari,TP Postpaid,10600,234853,387,46,15607,2702289,10
TSK472,CIKAWUNGGDG,Januari,TP Postpaid,10600,2159,520,92,25891,3430748,10
TSK474,PANCARGATUN,Januari,TP Postpaid,10600,2341,506,62,23219,3721153,7
TSK504,KPSUKAMENAK,Januari,TP Postpaid,10600,2457,405,41,18855,3905464,6
TSK497,PASIRHUNI,Januari,TP Postpaid,10600,1751,384,29,14507,2782827,13
TSK493,KPCIBURIAL,Januari,TP Postpaid,10600,1914,470,71,15798,3042339,6
CJR722,CIBURIALSUKAMULYANARINGGULDMT,Januari,TP Postpaid,10600,2051,543,93,21245,3141033,6
CJR709,CIGARUWANGUNJAYANARINGGULSTP,Januari,TP Postpaid,10600,1682,237,24,11578,2575233,4
TSK822,KPSINGKIR,Januari,TP Postpaid,10600,2170,616,121,26079,3448689,9
TSK946,PASIRHUNISINDANGSARIDMT,Januari,TP Postpaid,10600,2027,361,35,17609,3222408,7
BDB269,JLRANCABOGOCIMAREMEDMT,Januari,TP Postpaid,10600,2073,467,27,29414,3203731,6
SUB386,CIHAMBULU,Januari,TP Postpaid,10600,2668,280,33,19613,4238491,6
SUB572,KPBANKONG,Januari,TP Postpaid,10600,1942,324,23,16120,9222452,8
CRB958,JLHULUBANTENGDMTMG,Januari,TP Postpaid,10600,2360,568,47,32918,3682189,7
BDS844,KPNAGROGMANDALAHAJI-TBG,Januari,TP Postpaid,10600,1588,173,15,7495,2432738,6
BDS024,PASIRMUNCANG,Januari,TP Postpaid,10600,2351,869,87,34771,3599712,10
BDS780,BOPANGAUBANPACETTBG,Januari,TP Postpaid,5500,2300,401,37,21719,2681800,7
CJR562,DSSUKANAGALIH,Januari,TP Postpaid,10600,1793,276,24,17994,2745768,9
CJR543,KPKENANGAN,Januari,TP Postpaid,7700,1910,577,39,28767,2924940,5
CJR566,MAKOBRIMOBCPNS,Januari,TP Postpaid,10600,2234,472,37,20959,3421108,12
TSK863,DSCILAMPUNGHILIRTBG,Januari,TP Postpaid,10600,1989,672,83,33864,3160621,10
BDB070,DSCIKAMELANG,Januari,TP Postpaid,10600,1710,328,30,21132,2643166,6
BDB231,SIRNASARICIBURUY,Januari,TP Postpaid,10600,1751,465,43,22872,2706500,10
BDB277,KOTABARUPUTRACMI,Januari,TP Postpaid,10600,2146,496,37,31685,3318137,7
TSK864,DSNNAGONGTBG,Januari,TP Postpaid,10600,1817,350,34,20302,2888030,9
BDB114,CISEREHCITATAH,Januari,TP Postpaid,10600,1589,200,23,9569,2456616,5
BDB024,CADASGROWONG,Januari,TP Postpaid,10600,1748,366,41,15410,2702388,7
BDB013,CIBACANGKDL,Januari,TP Postpaid,10600,2566,742,115,39541,3966319,10
BDG691,CIBACANGKLR,Januari,TP Postpaid,10600,2826,659,54,32036,4368080,7
BDG107,BUMIPRHYNG,Januari,TP Postpaid,10600,2727,1119,105,32808,4215167,9
BDB188,TIPARBARAT,Januari,TP Postpaid,10600,1637,292,21,13764,2531017,9
BDB157,TATACANDRARESMI,Januari,TP Postpaid,10600,2153,302,43,20852,3328680,10
BDG924,KPCIHALIWUNG,Januari,TP Postpaid,10600,1972,308,23,15114,3048762,6
BDG281,GUNUNGBENTAR,Januari,TP Postpaid,10600,1637,518,32,25612,2530630,5
BDB297,CIPADAJALURKAIDMTMG,Januari,TP Postpaid,6600,1503,128,19,7308,2323304,6
BDG225,BCAPDLARANG,Januari,TP Postpaid,10600,2550,704,59,37208,3940843,10
BDB194,JLRAYAKBP,Januari,TP Postpaid,10600,1905,503,39,25976,2944511,10
BDB203,ASRAMAKOMPITANK,Januari,TP Postpaid,10600,1804,408,27,23314,2788676,9
SUB677,KPPRATAMACIPALIKM112DMT,Januari,TP Postpaid,10600,1725,294,22,14693,2741477,6
SUB665,STASIUNPEGADENBARUTBG,Januari,TP Postpaid,10600,1590,379,33,20885,2526558,9
TSK930,KPPUTERANTBG,Januari,TP Postpaid,10600,1829,350,32,18969,2906655,5
TSK812,KPCISEMATBG,Januari,TP Postpaid,10600,1795,309,26,14715,2852306,10
TSK561,PAGEURAGEUNG,Januari,TP Postpaid,10600,2096,509,35,23167,3330439,6
TSK463,GURANTENG,Januari,TP Postpaid,10600,2093,454,58,20653,3326578,10
GRT591,PONDOKSALUYUJAYAMEKARGRTDMT,Januari,TP Postpaid,10600,1572,532,66,19447,2430043,7
CRB799,BLOKTANJUNG,Januari,TP Postpaid,10600,701,241,16,15954,1095283,6
SUB723,MULYASARIPAMANUKANSUBDMT,Januari,TP Postpaid,6600,1762,202,13,11079,2799784,6
SUB636,KPSUKAMAHIDMT,Januari,TP Postpaid,10600,1742,310,22,18893,2767842,9
SUB658,BOBONGASPAMANUKANTBG,Januari,TP Postpaid,5500,1712,417,37,25297,2071520,7
SMD150,KPCIGARGADONG,Januari,TP Postpaid,10600,1917,387,32,19332,2991096,6
SMD189,CIPTASARI,Januari,TP Postpaid,10600,2227,490,44,25800,3474953,9
SMD239,DSNCIJERUK,Januari,TP Postpaid,10600,1978,468,46,23907,3085555,10
GRT175,CISADAAN,Januari,TP Postpaid,10600,1681,515,69,14904,3873576,6
CMS539,PUHUNSAGALAHERANGDMT,Januari,TP Postpaid,10600,1603,315,25,17145,2548028,9
TSK022,MEKARSARIPANCATENGAHDMT,Januari,TP Postpaid,10600,2559,629,101,30652,4067639,7
BDS025,CIKOLOTOK,Januari,TP Postpaid,10600,1823,492,35,26463,2843759,6
BDS801,BANJARSARIPANGALENGANTBG,Januari,TP Postpaid,10600,1829,502,31,24754,2800056,7
BDG940,KPMULYANA,Januari,TP Postpaid,10600,3042,976,102,45337,4657852,12
BDS415,DSPANGALENGAN,Januari,TP Postpaid,10600,2470,777,124,32677,3783003,9
CMS255,PASIRKORED,Januari,TP Postpaid,10600,1995,323,31,15430,3170395,6
CMS339,KELWONOHARJO,Januari,TP Postpaid,10600,2431,613,61,27048,3863273,12
CRB829,KALIBRINGIN,Januari,TP Postpaid,10600,1454,289,20,16222,2269421,9
CRB574,PANGENAN,Januari,TP Postpaid,10600,2049,400,23,22623,3136806,6
CRB678,DSBENDUNGAN,Januari,TP Postpaid,7700,1632,303,22,15376,2546370,8
CRB489,GETRAKMOYAN,Januari,TP Postpaid,10600,1920,612,44,26333,2995137,5
CMS417,DSNWARUDOYONGDMT,Januari,TP Postpaid,10600,2127,1012,95,33488,3379164,11
CMS478,DSNSINDANGHURIPDMT,Januari,TP Postpaid,10600,1593,385,29,18490,2531373,8
BDK562,JLSUKAMAJUBDG,Januari,TP Postpaid,10600,1509,319,20,16489,2310779,5
BDK793,PANGARITAN,Januari,TP Postpaid,7700,1914,499,42,19175,2931065,9
BDG682,CIPADUNGKLN,Januari,TP Postpaid,10600,2205,573,43,26542,3375610,8
MJL204,KARYAMUKTIMJL,Januari,TP Postpaid,10600,1522,485,42,23060,2374740,9
MJL199,BLOKJAMPANG,Januari,TP Postpaid,10600,1762,357,28,18061,2749159,6
MJL192,JATIPAMOR,Januari,TP Postpaid,10600,1383,551,36,18900,2157862,8
PAN015,SUKAMANAHBOJONGPARIGITBG,Januari,TP Postpaid,10600,1926,925,59,17213,3060741,6
CMS371,DSNPASIRKIARADMT,Januari,TP Postpaid,10600,1634,374,27,17970,2596704,6
BDB171,BBKNLEMBURTNGH,Januari,TP Postpaid,7700,2070,336,21,12605,3140055,10
BDB149,KPNYINGKIR,Januari,TP Postpaid,7700,1463,181,10,9446,2261548,3
BDB202,KPCICARITA,Januari,TP Postpaid,10600,2247,456,48,26887,3473478,6
BDB191,JLPASIRSERET,Januari,TP Postpaid,10600,1715,395,31,18439,2651097,10
BDB183,JLKEBONHIU,Januari,TP Postpaid,10600,1835,445,44,22543,2836504,10
BDB123,CIHANJUANGRAHAYU,Januari,TP Postpaid,7700,1808,501,55,23483,2794859,10
BDB145,CISASAWI,Januari,TP Postpaid,10600,1704,424,39,26611,2584509,5
TSK552,CIBUNGUR,Januari,TP Postpaid,10600,2551,709,82,25542,4054640,11
CJR700,KPCIBEREUMKERTAJAYATANGGEUNGLSP,Januari,TP Postpaid,10600,1882,241,26,15213,2883087,6
SMD179,DSNSIDARAJA,Januari,TP Postpaid,10600,1389,208,18,12244,2167380,3
SMD306,DSNBIHBUL,Januari,TP Postpaid,10600,1792,378,24,18559,2796014,9
KNG165,DSCIMARA,Januari,TP Postpaid,10600,1511,260,15,12113,2335423,9
BDS785,BOTENJOLAYAPASIRJAMBUDMT,Januari,TP Postpaid,5500,2625,605,58,28082,4020337,8
BJR064,DSMULYASARIBJR,Januari,TP Postpaid,10600,1998,315,29,15021,3059702,9
BJR042,LEMBURBALONG,Januari,TP Postpaid,10600,2010,368,20,18309,3078078,10
BJR027,DSBINANGUN,Januari,TP Postpaid,10600,2568,467,51,23894,4080989,6
BJR030,TOSINBANJAR,Januari,TP Postpaid,10600,2630,479,38,25914,4027535,7
SUB720,TANJUNGRASAKIDULSUBCMI,Januari,TP Postpaid,10600,1733,267,20,13185,2628317,6
IND168,SUKRA,Januari,TP Postpaid,10600,2080,806,69,40331,3184999,10
IND145,KARANGANYAR,Januari,TP Postpaid,10600,1999,396,29,19670,3060452,7
IND306,LAWANGSEKETENG,Januari,TP Postpaid,10600,2401,613,53,33690,3677599,10
IND310,BLOKSUKAWERATBG,Januari,TP Postpaid,10600,1580,275,14,14487,2419859,9
IND315,BLOKPILANGSARITBG,Januari,TP Postpaid,10600,1701,173,12,10273,2604513,6
CRB806,KARANGMALACRB,Januari,TP Postpaid,10600,2168,606,50,28482,3382086,10
CRB662,BLOKPASARLAMA,Januari,TP Postpaid,10600,2071,476,39,25832,3232283,6
CRB805,DSGOMBANG,Januari,TP Postpaid,10600,1691,378,35,14122,2638551,9
CRB916,BLOKPEKULENDMT,Januari,TP Postpaid,10600,1677,433,31,23182,2616349,7
CRB577,DSCEMPAKA,Januari,TP Postpaid,10600,2534,836,95,41321,3953723,7
SPR014,CIPATUJAHCIPATUJAHEMA,Januari,TP Postpaid,10600,679,230,16,7796,1079046,3
SPR016,SUKASUKURMANGUNREJAEMA,Januari,TP Postpaid,10600,1467,453,50,14958,2331138,3
SUB712,CIMANGLIDKASOMALANGTBG,Januari,TP Postpaid,10600,1754,717,35,11638,2787182,3
PAN007,PERMANENISASICMBMENARALAUTPST,Januari,TP Postpaid,10600,1969,780,67,23969,3129950,6
IND152,SUKAPERNA,Januari,TP Postpaid,10600,1739,327,90,7707,2663257,6
TSK167,PURBARATU,Januari,TP Postpaid,10600,1931,443,42,20744,3069164,5
TSK674,DSPURBASARI,Januari,TP Postpaid,10600,1817,534,80,17940,2886759,9
TSK527,SINGKUP,Januari,TP Postpaid,10600,1616,231,23,11878,2568608,9
SUB578,KPKALIPACEPARAPATANKIN,Januari,TP Postpaid,10600,1729,305,27,17245,2748327,6
SUB569,DSNKALIANG,Januari,TP Postpaid,10600,1945,448,73,27394,3091317,10
BJR045,DSNHAURMUKTI,Januari,TP Postpaid,10600,2018,577,60,16332,3091432,9
SUB540,KPKALENTAMBO,Januari,TP Postpaid,6600,1918,394,34,23169,3049061,9
SUB648,DSMEKARJATISUBSTP,Januari,TP Postpaid,10600,97,267,22,13483,661557,9
SUB402,CIGUGURKALER,Januari,TP Postpaid,10600,1830,406,40,21599,2908913,9
SUB441,PATIMBAN,Januari,TP Postpaid,10600,1533,237,20,11382,2436579,9
SPR001,CILOLOHANTANJUNGJAYAGHN,Januari,TP Postpaid,10600,1238,133,9,6430,1967075,3
CMS529,BLOKCITAPAKKUDATJSARI-TBG,Januari,TP Postpaid,10600,1992,342,33,16406,3165626,6
CMS525,KPSINDANGJAYATJSARI-TBG,Januari,TP Postpaid,10600,2286,335,46,15268,3632842,6
TSK510,KPTEJAMAYA,Januari,TP Postpaid,10600,1905,390,62,15321,3027893,10
TSK501,DAWAGUNG,Januari,TP Postpaid,10600,2262,451,53,29229,3595084,7
TSK597,KARANGMULYATSK,Januari,TP Postpaid,10600,2370,421,46,28096,3765221,7
TSK555,DSMANGUNSARI,Januari,TP Postpaid,10600,1987,529,48,27587,3157807,7
CJR719,CIBENDACIKAROYACJRCMI,Januari,TP Postpaid,10600,2204,302,27,19116,3374339,7
BDG793,RANCABALI,Januari,TP Postpaid,10600,1890,783,50,26179,2895246,10
BDG636,BBKANCUKUP,Januari,TP Postpaid,10600,2118,360,79,17749,3242349,7
BDG631,CIPELAH,Januari,TP Postpaid,10600,1447,280,35,12376,2215236,9
BDS417,SITUPATENGAN,Januari,TP Postpaid,10600,2454,661,86,16762,3758731,10
BDS215,DSPANUNDAAN,Januari,TP Postpaid,10600,2507,621,59,40915,3839083,7
BDG892,KAWAHPUTIH,Januari,TP Postpaid,10600,2343,657,31,17954,3589360,9
BDG490,BJNGPEUNDEUY,Januari,TP Postpaid,10600,2371,645,81,38397,3630891,7
BDG709,BABAKANASTRA,Januari,TP Postpaid,10600,1608,401,29,17002,2462554,6
BDS439,JLDESACITARIK,Januari,TP Postpaid,10600,78038,462,31,18373,2386460,8
CMS016,BENDASARISADANANYACMSTBG,Januari,TP Postpaid,10600,1751,266,20,14599,2782652,6
BDK700,JLKADIPATENRAYA,Januari,TP Postpaid,7700,1822,361,20,15813,2790178,8
BDS199,KPSADANGSARI,Januari,TP Postpaid,10600,1927,523,27,24054,2952030,7
KNG021,CIPAKEMMALEBERKNGTBG,Januari,TP Postpaid,10600,1551,148,24,4895,2397581,6
BDS342,KPBATURENGAT,Januari,TP Postpaid,10600,1608,239,17,12949,2462187,10
CJR738,SUKAMEKARSUKANAGARADMT,Januari,TP Postpaid,10600,1241,187,16,9465,1900445,6
CJR741,KARANGHARJAPAGELARANDMT,Januari,TP Postpaid,10600,1874,503,63,23045,2869979,6
CJR750,MAYAKSARINEGLASARIDMT,Januari,TP Postpaid,10600,1375,163,13,8623,2105314,3
BDS519,TRSNBOJONGSOANG,Januari,TP Postpaid,10600,2440,802,61,39183,3736572,11
BDK953,JLALAMRAYA,Januari,TP Postpaid,7700,1453,354,13,10534,2225098,7
BDG971,LENGKONGBDG,Januari,TP Postpaid,10600,236434,547,40,28834,4436414,7
BDK805,RESTAREA147CILEUNYI,Januari,TP Postpaid,10600,1813,583,85,14371,2776013,6
SPR008,RANCAPAKUPADAKEMBANGDMT,Januari,TP Postpaid,10600,2310,914,100,44893,3671030,8
BDK111,TMPCIKUTRA,Januari,TP Postpaid,10600,1750,461,24,16255,2680593,8
BDG995,CIJAPATI,Januari,TP Postpaid,10600,9832,211,25,6744,3113116,7
BDS072,JATIENDAHBDG,Januari,TP Postpaid,10600,1679,337,42,18307,2571711,8
TSK948,BOANCOLCINEAMTBG,Januari,TP Postpaid,6600,2218,531,62,28489,3524524,8
SUB610,DSNCIJOGETDMT,Januari,TP Postpaid,10600,1914,589,57,28456,3041798,8
SUB659,BOCIMAYASARICIPEUNDEUYDMT,Januari,TP Postpaid,6600,80223,374,45,24461,2980711,7
SUB486,CIPEUNDEUYSUB,Januari,TP Postpaid,10600,604,284,18,17720,960527,8
BDB007,KPCIJAWA,Januari,TP Postpaid,10600,1637,262,27,14034,2529347,9
CRB983,CIPANASDUKUHPUNTANGCRBGTI,Januari,TP Postpaid,10600,332,275,20,15691,661557,6
IND371,BLOKPLASAHGANTARDMT,Januari,TP Postpaid,10600,1937,430,45,26028,2966425,6
CRB605,DSDOMPIYANGKLN,Januari,TP Postpaid,10600,1979,283,25,16979,3087833,9
CJR685,MEKARGALIHCIKALONGCJREBT,Januari,TP Postpaid,10600,2001,442,69,17127,3063392,6
CRB910,BLOKKERTAYASADMT,Januari,TP Postpaid,10600,1634,651,47,24022,2550131,10
IND213,PILANGSARIIND,Januari,TP Postpaid,10600,1855,255,35,11177,2840162,6
IND387,KPJANGGLENGSUKALILA-PTL,Januari,TP Postpaid,10600,1660,190,15,6785,2541374,6
IND154,JATISAWIT,Januari,TP Postpaid,10600,1428,230,23,7941,2186354,8
MJL287,JLHAJIGOPURMW,Januari,TP Postpaid,10600,1996,488,40,26397,3112984,6
CRB853,MSJDATTAQWACRBDMT,Januari,TP Postpaid,10600,1406,511,35,20798,2133069,8
IND364,BLKARANGMALANGDSSUKASLAMET-PTL,Januari,TP Postpaid,10600,1759,195,21,9338,2693211,6
IND141,PRAPATNKROYA,Januari,TP Postpaid,10600,1753,298,20,14404,2684084,9
BDB275,MARIBAYABNWANGITBGMW,Januari,TP Postpaid,10600,1926,473,36,27614,2977669,10
BDB241,PATROLPALINTANG,Januari,TP Postpaid,10600,1615,268,21,16387,2496622,9
BDB104,PAMECELAN,Januari,TP Postpaid,10600,1759,295,22,16703,2719113,5
BDK099,JLBANTENGBDG,Januari,TP Postpaid,10600,207,567,33,20958,649306,8
BDG353,WANGISAGARA,Januari,TP Postpaid,10600,2538,556,41,29596,3886648,7
MJL115,MALOMPONG,Januari,TP Postpaid,10600,2034,462,41,23481,3174678,9
BDG801,CIKANDE,Januari,TP Postpaid,10600,2325,367,31,16802,3594470,7
TSK902,KPWARUNGPETETBG,Januari,TP Postpaid,10600,2022,679,75,30460,2920866,10
IND280,JLBABARLAYAR,Januari,TP Postpaid,10600,1590,316,19,18211,2434591,9
CJR335,AGRABINTACJ,Januari,TP Postpaid,10600,2189,280,38,13214,3351582,9
CJR697,JATISARISINDANGBARANGDMT,Januari,TP Postpaid,10600,1561,141,17,6577,2390794,6
CJR388,CIRAKSA,Januari,TP Postpaid,10600,1441,263,47,8910,2207043,6
BDB072,CICANGKANGGIRANG,Januari,TP Postpaid,10600,2092,243,31,13436,3232869,6
BDS571,LEMBURPICUNG,Januari,TP Postpaid,10600,23141,718,74,33282,3618197,10
BDS070,CILOASOREANG,Januari,TP Postpaid,10600,1736,360,19,19961,2658280,3
BDS850,KPSANGKANBETAHPARUNGSERABPTL,Januari,TP Postpaid,6600,2168,748,64,35210,3319239,7
BDS617,KPLEBAKWANGISOREANG,Januari,TP Postpaid,7700,20177,391,35,23407,2956486,10
BDS503,SADUKALER,Januari,TP Postpaid,10600,60323,505,74,21597,3434752,9
BDG649,SOREANGTIMUR,Januari,TP Postpaid,10600,2214,721,57,33614,3389974,9
BDS057,DSSADU,Januari,TP Postpaid,10600,1409,293,20,17134,2157457,7
SUB517,KPPALABUANSUBANG,Januari,TP Postpaid,10600,2026,559,42,30537,3220262,10
SUB620,JLSITUSAEURTBG,Januari,TP Postpaid,10600,141994,567,32,33187,3133017,8
SUB567,PEASUBANG,Januari,TP Postpaid,10600,2327,1114,97,26298,3697491,12
SUB469,BLOKDANDEUR,Januari,TP Postpaid,10600,1584,430,37,22608,2517515,10
SUB470,DSDANGER,Januari,TP Postpaid,10600,2228,934,58,38584,3540655,7
SUB443,DSNSUKARAHAYU,Januari,TP Postpaid,10600,1506,571,50,22144,2394530,9
SUB434,KELDANGDEUR,Januari,TP Postpaid,10600,1544,322,16,13064,2453090,3
SUB464,BLOKWELASARI,Januari,TP Postpaid,10600,604,534,63,31359,959859,7
SUB450,JLPANCURAN,Januari,TP Postpaid,10600,1934,565,62,21205,3074313,9
SUB462,BLOKMANASUKA,Januari,TP Postpaid,10600,1646,274,18,18874,2614788,3
SUB673,ARIFRAHMANHAKIMSBNGDMT,Januari,TP Postpaid,10600,84784,661,64,33057,3830726,7
SUB544,DSNBLOKJAGAL,Januari,TP Postpaid,10600,2672,1001,71,41328,4246660,12
SUB514,KELBELEDUNG,Januari,TP Postpaid,10600,2939,951,86,33866,4671381,8
SUB499,DSKARANGANYARSBG,Januari,TP Postpaid,10600,2651,1024,80,45466,4212476,9
SUB370,TMLSUBANG,Januari,TP Postpaid,10600,2970,1249,127,53918,4719978,11
CMS227,DADIHARJA,Januari,TP Postpaid,10600,1897,421,51,15857,2932438,6
IND234,DSNBONDAN,Januari,TP Postpaid,10600,2024,436,36,17468,3099624,6
IND207,BLOKBRUNGUT,Januari,TP Postpaid,10600,1631,397,33,16900,2498373,6
MJL331,E_MJL331M41_BLOKSELASANANGGEWER-DMT,Januari,TP Postpaid,10600,1823,508,38,26884,2843463,6
MJL127,JLPALABUHAN,Januari,TP Postpaid,10600,1972,342,29,17416,3075648,6
MJL117,JLPANGERAN,Januari,TP Postpaid,10600,2122,525,38,27687,3311749,7
BDG972,SUKAGALIH,Januari,TP Postpaid,10600,2157,555,56,32257,3302747,7
BDG968,SRYSUMANTRI,Januari,TP Postpaid,10600,1821,564,35,20062,2788647,8
BDK117,TRSNSUTAMI,Januari,TP Postpaid,10600,1501,746,39,23659,2298282,4
BDK471,LEGOKSUKAJADI,Januari,TP Postpaid,10600,2063,704,41,28999,3158797,8
BDG905,JLMULYASARI,Januari,TP Postpaid,10600,1786,252,15,12749,2735155,5
CJR691,SUKALUYUTANJUNGSARI,Januari,TP Postpaid,10600,1972,331,28,20993,3020682,6
CMS327,KECSUKAMANTRI,Januari,TP Postpaid,10600,1793,373,27,15742,2849143,9
CJR731,SUKARAMESUKANAGARACJRTBG,Januari,TP Postpaid,10600,1680,231,20,11957,2572722,9
CJR080,KPCIKULIT,Januari,TP Postpaid,10600,1534,260,26,14353,2349109,9
TSK781,PASARKOLOT,Januari,TP Postpaid,10600,1537,351,24,15937,2442554,9
TSK747,BUKAKARYANUNGGAL,Januari,TP Postpaid,7700,1883,572,45,25239,2992407,9
TSK824,SINDANGSARITSK,Januari,TP Postpaid,10600,1450,338,32,18339,2094497,8
TSK758,KPCIHAURM,Januari,TP Postpaid,7700,1765,342,24,16793,2804886,9
